date,humidity_mean,pressure_mean,temperature_mean,wind_direction_mean,wind_speed,weather_desc_cat_mean,humidity_min,pressure_min,temperature_min,wind_direction_min,wind_speed,weather_desc_cat_min,humidity_max,pressure_max,temperature_max,wind_direction_max,wind_speed,weather_desc_cat_max,humidity_median,pressure_median,temperature_median,wind_direction_median,wind_speed,weather_desc_cat_median,humidity_std,pressure_std,temperature_std,wind_direction_std,wind_speed,weather_desc_cat_std
2015-02-23,78.70833333333333,1021.6666666666666,269.4194620993751,300.7083333333333,2.75,1.2916666666666667,60,1019,262.589,227.0,1.0,1,94,1027,275.233,324.0,4.0,2,80.0,1022.0,268.482,313.0,3.0,1.0,11.60764053718842,2.3156681196967055,3.4823457714476778,27.729248671467076,0.9890707100936805,0.4643056214875364
2015-02-24,69.625,1022.75,259.8326531223334,262.4166666666667,1.5,1.7916666666666667,60,1013,252.65099999999998,164.0,0.0,1,80,1026,265.487,326.0,3.0,2,69.0,1024.0,260.30150000000003,315.0,1.5,2.0,5.708974628105101,3.914854653307277,4.352878512890273,73.15315480531932,0.7801894976054939,0.41485111699905336
2015-02-25,77.04166666666667,1009.6666666666666,264.65571700695835,245.04166666666666,2.25,1.6666666666666667,74,1006,258.233,178.0,1.0,1,83,1014,271.961,279.0,3.0,2,77.0,1010.0,261.95349999999996,264.5,2.5,2.0,2.2932636069615944,2.407717061715361,5.334223938555774,36.16204972868255,0.8469895538599199,0.4815434123430768
2015-02-26,75.54166666666667,1015.7916666666666,264.53247095049994,130.79166666666666,1.875,1.4166666666666667,65,1013,261.07,7.0,1.0,1,87,1021,268.131425261,355.0,3.0,5,77.0,1016.0,264.028,41.0,2.0,1.0,5.149750240179798,1.718927033043431,2.6321803267540878,138.9022111968068,0.6123724356957945,1.1389036172018079
2015-02-27,97.04166666666667,1037.25,265.4503372231666,201.33333333333334,2.0833333333333335,1.3333333333333333,71,1022,263.461,5.0,1.0,1,100,1043,268.59,348.0,3.0,2,100.0,1038.0,265.2801666665,207.0,2.0,1.0,7.30383560143255,4.901197724070572,1.544880540192843,126.76258763211014,0.408248290463863,0.4815434123430768
2015-02-28,73.375,1037.7083333333333,262.4880834152501,308.0416666666667,1.4583333333333333,1.875,69,1031,256.061,211.0,1.0,1,79,1042,268.47,340.0,2.0,2,73.0,1040.0,262.322,324.5,1.0,2.0,2.6012120920497974,3.5932202665656265,3.9601810788183225,35.14377818231181,0.5089773777040515,0.3378319623460881
2015-03-01,85.16666666666667,1039.0833333333333,263.16430909587507,215.66666666666666,1.0,1.5416666666666667,73,1026,255.97099999999998,193.0,1.0,1,100,1052,269.367,237.0,1.0,5,82.0,1039.0,262.9825,222.0,1.0,1.0,8.676137523047947,8.102155733891486,5.226264507031518,15.02654655765174,0.0,0.8836272412331317
2015-03-02,85.875,1019.8333333333334,271.5820002939584,269.875,2.5833333333333335,1.5416666666666667,67,1016,268.418,201.0,1.0,1,95,1026,273.591,312.0,4.0,5,93.0,1019.5,272.30150451,276.0,3.0,1.0,10.9596592298658,3.1987316326899267,1.9236797214211923,34.227261572942254,1.3160106602801567,1.141287094417552
2015-03-03,76.66666666666667,1025.8333333333333,267.1465,245.375,2.0,1.75,68,1018,258.877,59.0,1.0,1,92,1029,271.22900000000004,319.0,3.0,5,75.5,1026.5,268.5575,314.0,2.0,2.0,6.932385665446824,3.073967365200616,4.299136344005359,90.02261189375652,0.7223151185146154,0.8469895538599198
2015-03-04,89.875,1011.375,275.8418502640416,214.875,3.25,2.4583333333333335,81,1007,271.22900000000004,182.0,2.0,1,96,1018,279.88,250.0,7.0,4,92.5,1012.0,274.9,210.5,3.0,3.0,5.067479435191322,2.8101137219754575,2.4525401181794355,17.85037449369669,0.9440891630699332,1.1025333147551268
2015-03-05,88.5,1017.2083333333334,272.72916569862497,244.625,3.1666666666666665,3.0416666666666665,73,1012,266.61,0.0,1.0,1,100,1024,278.099976767,360.0,6.0,5,92.0,1016.5,273.40999999999997,310.0,3.0,3.0,6.22756844166744,4.138674085791944,4.197409831606335,128.53786872222588,1.857222485950146,0.6240935455708451
2015-03-06,55.416666666666664,1031.375,265.5362154724999,289.1666666666667,3.625,3.2083333333333335,35,1025,260.56,148.0,0.0,1,79,1039,269.79,360.0,8.0,5,56.0,1031.0,265.93823001650003,320.0,4.0,3.0,11.601786469133208,3.704433301728643,2.820754460255898,64.64798774007258,2.1429865385363085,1.5316704909195131
2015-03-07,58.166666666666664,1025.625,267.93667289395836,227.83333333333334,3.5833333333333335,1.9166666666666667,40,1018,262.28,210.0,2.0,1,80,1033,275.55,260.0,8.0,5,61.5,1026.5,266.894231288,225.5,3.0,1.5,11.059784834241128,4.073375910022131,4.80195085930762,13.69438687506885,1.767254482466264,1.2128538629008951
2015-03-08,53.22222222222222,1018.2777777777778,274.75860630751833,246.88888888888889,2.9074074074074074,1.3888888888888888,36,1017,271.609253837,209.0,1.0,1,71,1022,280.96,330.0,9.0,4,51.0,1018.0,273.790552809,243.0,2.0,1.0,6.984259031123951,1.0171485609135615,2.352716016916339,26.498605635559976,2.0398716063787283,1.0171485609135733
2015-03-09,53.458333333333336,1021.875,277.09819795679164,250.20833333333334,3.375,1.75,32,1020,270.353293635,210.0,1.0,1,76,1030,284.46,300.0,8.0,4,55.0,1021.0,276.5271111435,249.5,3.5,1.0,13.84064325806794,2.2710369208033967,4.671063355963361,27.26835905948691,1.9959197509353708,1.2597446256043843
2015-03-10,72.54166666666667,1032.5,275.5380198911667,184.83333333333334,1.375,1.1666666666666667,45,1023,269.615,134.0,0.0,1,89,1039,279.647666667,260.0,3.0,3,79.0,1034.5,275.6684798265,183.5,1.0,1.0,16.45806044536198,5.956363057232668,3.2336196032654656,35.15761611677464,0.7109393663377317,0.5646597025732799
2015-03-11,88.5,1019.8333333333334,279.4537556680417,241.0,2.0833333333333335,3.75,70,970,276.7,174.0,1.0,1,97,1032,283.297,270.0,3.0,4,90.5,1028.0,278.24842262,252.0,2.0,4.0,7.253185207353659,15.785702575340173,2.3055492714930828,28.48035173207326,0.7172815023567723,0.8469895538599199
2015-03-12,87.0,1038.75,276.06666666666666,310.875,3.6666666666666665,2.3333333333333335,83,1030,273.942,278.0,3.0,2,90,1047,279.803,330.0,4.0,4,87.0,1038.5,275.74758333349996,313.0,4.0,2.0,2.22632471556385,5.50296362841456,1.5123664240382706,16.506421675267486,0.4815434123430768,0.7613869876268812
2015-03-13,87.58333333333333,1049.4583333333333,272.94114583333334,181.29166666666666,2.0833333333333335,1.75,72,1046,269.858,32.0,1.0,1,97,1051,276.161,343.0,3.0,2,89.0,1050.0,272.7833333335,168.0,2.0,2.0,7.807001688376835,1.4738050920238748,2.155320566018273,105.27127655095033,0.5036101551853349,0.44232586846469146
2015-03-14,90.375,1034.9166666666667,277.38631250000003,182.875,1.625,3.25,74,1023,274.802,112.0,1.0,1,98,1045,280.157666667,246.0,3.0,4,95.5,1036.0,276.57166666700004,185.5,1.0,4.0,8.365625837447785,7.234678963861849,1.7415131187412065,34.24884955224298,0.875388112682647,1.3269776053940743
2015-03-15,89.41666666666667,1021.125,278.08310416666666,288.5416666666667,4.083333333333333,4.0,73,1020,275.673333333,256.0,1.0,4,95,1024,279.873,317.0,6.0,4,91.5,1021.0,278.1221666665,286.5,4.0,4.0,5.904432135318327,1.0347232354176465,1.1325698566464761,14.776535943608474,1.5580552724098262,0.0
2015-03-16,76.04166666666667,1027.4583333333333,276.8176875,286.9583333333333,2.7083333333333335,1.8333333333333333,67,1024,273.098,215.0,1.0,1,86,1030,281.387666667,330.0,5.0,4,75.0,1028.0,276.08349999999996,297.0,2.0,1.5,6.039573600459087,2.1260121204339293,2.6944364989017084,38.869323062825764,1.3666578295932033,1.0901402648748686
2015-03-17,77.54166666666667,1018.0833333333334,279.58633333333336,246.95833333333334,3.0833333333333335,2.875,62,1014,277.707666667,210.0,1.0,1,87,1023,283.013666667,316.0,8.0,4,78.5,1018.0,279.2445,228.0,2.0,4.0,7.1625788813725535,3.1195967781062333,1.6391313896352269,36.82801292809433,1.9981875845846926,1.4836060651405207
2015-03-18,72.04166666666667,1028.2916666666667,273.77124999999995,310.125,6.208333333333333,2.0,65,1021,271.972666667,305.0,6.0,1,76,1032,277.735,319.0,7.0,4,72.5,1029.0,273.77941666649997,310.0,6.0,2.0,2.7263475593718285,2.645408929787011,1.3411159397181407,3.82568550265404,0.4148511169990533,1.0215078369104984
2015-03-19,74.29166666666667,1037.5833333333333,273.26287499999995,325.4583333333333,3.125,1.75,66,1033,270.620333333,315.0,2.0,1,80,1040,277.11533333299997,333.0,5.0,2,75.0,1039.0,272.7493333335,326.5,3.0,2.0,4.496173896786569,2.5180507759267257,1.9488318792950121,4.558595957249256,0.740886660345738,0.4423258684646915
2015-03-20,81.45833333333333,1033.2916666666667,272.2457835828333,99.875,2.0833333333333335,1.5833333333333333,70,1022,269.991666667,33.0,1.0,1,95,1041,274.628,232.0,5.0,5,81.5,1035.5,272.62850000000003,91.0,2.0,1.0,7.6611905458427305,7.975392407773296,1.5866107001423417,47.17987089205845,0.7172815023567723,1.176459931750543
2015-03-21,98.58333333333333,1030.6666666666667,273.1845460931667,115.75,2.0833333333333335,5.0,92,1025,271.607666667,6.0,1.0,5,100,1035,276.199,240.0,3.0,5,100.0,1031.5,272.5160833335,82.0,2.0,5.0,2.483277404291887,3.225801776527652,1.6219053177301064,90.0730379964673,0.8297022339981066,0.0
2015-03-22,93.04166666666667,1028.9583333333333,274.0783333333333,292.375,3.8333333333333335,2.5,88,1025,271.828333333,246.0,3.0,2,97,1032,276.22833333299997,308.0,5.0,5,93.5,1029.5,274.01033333299995,296.5,4.0,2.0,2.835783254528922,2.031901372706171,1.3018367199297876,15.12789677614058,0.6370220572706061,1.1420804814403218
2015-03-23,81.0,1035.8333333333333,271.5055833333333,319.625,2.75,1.875,70,1032,268.38933333299997,310.0,2.0,1,88,1038,275.424333333,336.0,4.0,2,82.0,1036.0,271.15425,319.5,3.0,2.0,5.695154309471835,1.5227739752536458,2.2138689662141737,7.682914415314246,0.7939992333804207,0.3378319623460881
2015-03-24,81.83333333333333,1040.1666666666667,271.83691666666664,119.58333333333333,1.7916666666666667,1.3333333333333333,72,1037,269.078333333,7.0,1.0,1,90,1042,276.179666667,308.0,3.0,2,82.5,1041.0,271.1165833335,112.5,2.0,1.0,5.931981607953743,1.4039282363258987,2.400362947614783,110.48860522270145,0.721060008759246,0.48154341234307674
2015-03-25,85.0,1041.875,273.61629166666665,193.29166666666666,1.75,2.375,71,1038,269.212,171.0,1.0,1,95,1044,278.226333333,253.0,4.0,4,85.0,1042.5,273.16258333350004,190.0,1.0,2.0,7.790741439292734,1.8252456654188738,3.4389164683627786,18.18379394732685,1.0733936430981312,1.0134958870382644
2015-03-26,90.875,1028.0,279.5271875,189.83333333333334,2.2083333333333335,4.0,85,1016,275.495666667,170.0,1.0,4,95,1037,285.619,219.0,5.0,4,91.0,1029.0,277.65383333299997,185.5,2.0,4.0,2.893959225697555,6.3245553203367875,3.7251563447811433,13.206278699976357,1.3180739131701644,0.0
2015-03-27,94.54166666666667,1019.25,279.7131041666667,320.75,2.7916666666666665,4.0,90,1016,276.614666667,234.0,1.0,4,99,1021,285.213666667,345.0,5.0,4,95.0,1020.0,278.652,332.0,3.0,4.0,2.3401814620585135,1.6746187106582817,2.7389649698169976,30.607259724223752,1.2503622663458178,0.0
2015-03-28,90.20833333333333,1022.9583333333334,275.01641666666666,337.1666666666667,3.4583333333333335,3.5,76,1020,272.845,328.0,2.0,1,99,1028,278.1435,350.0,4.0,5,92.0,1022.0,274.967,336.5,4.0,4.5,6.9843250999255,1.8761469921709302,1.4059028070671435,6.2877843382274134,0.7790276362049131,1.8415494421345537
2015-03-29,68.75,1030.0,273.5737786263333,321.75,2.9166666666666665,3.5,24,1021,270.269333333,223.0,1.0,1,85,1039,280.36,342.0,4.0,5,79.0,1031.0,272.597093516,334.5,4.0,5.0,18.0801356285794,6.22058294486219,3.0801871105322705,29.94233588517883,1.3160106602801567,1.6939791077198396
2015-03-30,58.041666666666664,1003.5416666666666,276.4318074040833,227.625,3.0,2.875,34,968,271.92900000000003,209.0,2.0,1,70,1024,282.781,280.0,5.0,5,61.5,1016.5,274.74,222.0,2.0,2.0,10.373373803058053,22.727074768571363,4.033308359620789,20.06687189937901,1.2853691738343027,1.8012676695569996
2015-03-31,67.29166666666667,1024.5,278.55914583333333,277.2916666666667,3.2083333333333335,5.0,62,1022,275.78366666700003,230.0,2.0,5,75,1027,281.551666667,296.0,5.0,5,66.5,1024.0,278.53575,283.5,3.0,5.0,3.872749463339593,1.4446302370292707,1.8767103833741,17.394349823925634,0.7210600087592464,0.0
2015-04-01,82.75,1028.1666666666667,276.2800416666666,317.5,2.625,4.0,63,1023,272.210666667,257.0,2.0,4,99,1034,280.528666667,344.0,4.0,4,82.5,1028.5,276.39316666649995,324.0,2.5,4.0,12.567210613684155,3.985480895828758,2.693857903919765,24.10303967841258,0.7109393663377318,0.0
2015-04-02,65.95833333333333,1035.625,278.69710416666663,230.75,2.7083333333333335,1.9583333333333333,57,1031,272.964333333,198.0,1.0,1,73,1038,285.91900000000004,297.0,5.0,4,67.0,1036.0,277.298,212.5,2.0,2.0,5.20433904809594,2.2421360157322563,4.716335257168029,33.075999442653824,1.6010639578422372,1.0417028979206266
2015-04-03,64.5,1024.7916666666667,287.51081250000004,221.375,4.25,1.75,54,1020,284.230333333,179.0,3.0,1,94,1030,290.796666667,241.0,5.0,4,60.0,1024.5,287.4403333335,223.0,4.0,1.0,11.695409727566286,2.637178443891748,2.089935403574468,15.339101781990394,0.6756639246921767,1.3269776053940743
2015-04-04,82.33333333333333,1020.3333333333334,282.81350000000003,254.66666666666666,4.583333333333333,3.625,56,1013,279.822,170.0,2.0,1,96,1030,286.1015,308.0,7.0,4,90.5,1019.5,282.39,276.5,5.0,4.0,14.406117863048948,5.214250262223809,1.8939997634214931,55.72265690680608,1.6918388932104944,1.0134958870382642
2015-04-05,64.625,1034.5,280.23175,259.8333333333333,3.6666666666666665,1.9583333333333333,59,1031,276.631666667,237.0,3.0,1,69,1036,284.763666667,302.0,5.0,4,64.5,1035.0,279.5335833335,254.0,3.5,2.0,3.8313637031854504,1.3187609467915526,3.0559978098009424,20.96304546964296,0.7613869876268811,1.041702897920627
2015-04-06,65.625,1037.2916666666667,282.1351458333333,146.5,1.75,1.3333333333333333,55,1035,277.173666667,60.0,1.0,1,77,1039,287.693666667,249.0,3.0,2,65.0,1038.0,281.74483333349997,157.0,1.0,1.0,6.7811279041302495,1.4288690166234344,3.4616416549934748,60.29636949197723,0.896854406292881,0.48154341234307674
2015-04-07,67.58333333333333,1035.0416666666667,285.9200208333333,172.75,2.1666666666666665,1.7916666666666667,54,1034,283.424333333,75.0,1.0,1,91,1037,288.422333333,228.0,4.0,4,68.0,1035.0,285.6905833335,199.5,2.0,1.0,10.201946390024185,0.6240935455708241,1.2946520304717228,51.25320774690913,1.049499535665604,1.3180739131701644
2015-04-08,89.95833333333333,1039.9166666666667,279.0449375,76.16666666666667,4.0,4.0,78,1037,277.665333333,66.0,2.0,4,96,1041,283.538,85.0,5.0,4,91.5,1040.0,278.79325,76.0,4.0,4.0,5.8419708308417455,1.0179547554081996,1.2879062285879268,5.92464760769469,0.9780192938436515,0.0
2015-04-09,89.45833333333333,1038.6666666666667,277.90918750000003,66.08333333333333,3.2083333333333335,4.0,75,1038,276.200333333,43.0,2.0,4,98,1040,280.605,95.0,4.0,4,91.0,1038.5,277.16499999999996,67.0,3.0,4.0,7.419007121351671,0.7613869876268324,1.5622073370941,14.65521621535624,0.5089773777040515,0.0
2015-04-10,91.16666666666667,1029.8333333333333,281.0066666666667,147.83333333333334,1.875,4.0,80,1020,277.746333333,93.0,1.0,4,96,1038,287.521333333,218.0,3.0,4,92.5,1030.5,279.38366666649995,140.0,2.0,4.0,4.833458269249847,6.218252702059267,3.4644833418700425,38.71486251699915,0.7408866603457381,0.0
2015-04-11,68.54166666666667,1025.9166666666667,284.1148749999999,279.875,3.7083333333333335,2.0,56,1021,281.880666667,236.0,3.0,1,86,1031,286.909333333,306.0,4.0,4,68.0,1026.0,283.9645,281.5,4.0,2.0,8.717693984408776,2.917960375608842,1.343108615029617,19.022440980840656,0.4643056214875367,1.0215078369104984
2015-04-12,60.25,1038.3333333333333,281.5782708333333,271.2916666666667,1.9583333333333333,2.0,54,1033,277.356333333,176.0,1.0,2,68,1041,286.48900000000003,318.0,4.0,2,60.5,1039.0,281.354,281.0,2.0,2.0,4.464838475095786,2.334368300487042,2.9403649555883336,43.09794625054071,0.9990937922923457,0.0
2015-04-13,60.083333333333336,1039.8333333333333,283.2476041666667,193.29166666666666,2.25,1.5833333333333333,45,1036,278.215666667,171.0,1.0,1,75,1042,289.285333333,228.0,5.0,2,61.0,1040.0,281.8503333335,186.5,2.0,2.0,9.903520088580999,1.4645571126561618,3.9261576174791974,17.040818429688844,1.2937979144666532,0.5036101551853348
2015-04-14,57.291666666666664,1034.5416666666667,287.67379166666666,247.04166666666666,3.125,1.2916666666666667,49,1033,286.534,185.0,1.0,1,66,1036,288.685666667,339.0,5.0,2,57.0,1035.0,287.73375,224.5,3.5,1.0,5.504773949208457,0.9770927002734028,0.662121783850724,50.45142232378343,1.4237885773679604,0.4643056214875366
2015-04-15,55.375,1034.7083333333333,284.76087499999994,313.2083333333333,2.5,1.25,41,1032,281.72833333299997,178.0,1.0,1,62,1038,288.623,353.0,4.0,2,59.0,1034.0,284.42224999999996,343.5,3.0,1.0,6.664718918369293,1.8528278426483666,2.1760980427075083,55.552544000500404,0.8846517369293826,0.44232586846469135
2015-04-16,40.375,1042.875,284.467625,107.20833333333333,2.25,1.0,33,1039,281.026,12.0,2.0,1,50,1045,287.3065,226.0,3.0,1,40.0,1043.0,284.6125,115.0,2.0,1.0,4.9853044911585105,1.962972457668554,1.805455027995793,62.30010061173164,0.44232586846469146,0.0
2015-04-17,72.54166666666667,1033.125,286.6569375000001,212.91666666666666,2.875,3.25,53,1026,283.308333333,174.0,2.0,1,89,1041,291.69966666700003,273.0,3.0,4,72.5,1033.0,285.41949999999997,208.0,3.0,4.0,9.550684777027508,4.730221982106005,2.793942458844692,26.9458662904893,0.3378319623460881,1.3269776053940743
2015-04-18,64.04166666666667,1027.9583333333333,288.552125,281.5416666666667,2.0,2.3333333333333335,33,1026,282.251666667,247.0,1.0,2,86,1029,294.847666667,315.0,5.0,4,68.5,1028.0,287.73749999999995,281.5,1.5,2.0,18.147892838915322,1.1220775245117158,4.231797039290686,23.422358635670577,1.318760946791574,0.7613869876268812
2015-04-19,40.708333333333336,1034.4166666666667,286.9401666666667,126.83333333333333,3.1666666666666665,1.5,30,1028,283.346666667,11.0,2.0,1,54,1038,292.732,333.0,5.0,2,41.5,1036.0,286.4215,117.0,3.0,1.5,6.111138559446477,3.2291695885915805,2.5480227012396703,94.06688955283322,0.9630868246861534,0.5107539184552491
2015-04-20,86.08333333333333,1026.875,283.4365833333333,110.83333333333333,4.208333333333333,3.25,60,1017,280.857,98.0,2.0,1,97,1037,287.101666667,132.0,7.0,4,89.0,1027.0,282.8895,108.0,4.0,4.0,10.741697164369075,6.886107627743639,2.277773411675239,10.35738202051274,1.614584794295739,1.3269776053940743
2015-04-21,83.58333333333333,1010.0,286.25513901158325,213.04166666666666,2.7083333333333335,3.0,57,1001,283.699,111.0,1.0,1,98,1017,288.42,275.0,4.0,4,92.5,1011.0,286.2714166665,236.5,2.5,4.0,13.940609015037511,5.875520328484596,1.1251439768095735,60.88583698141579,0.999093792292346,1.2510864843424485
2015-04-22,61.291666666666664,1006.0416666666666,283.49636514754167,218.79166666666666,2.75,2.125,45,1001,277.41900000000004,197.0,1.0,1,79,1016,291.259,265.0,5.0,4,62.5,1007.0,281.998880247,206.0,2.5,2.0,9.993385493574657,3.8162030602551957,4.762582950709071,24.622328443325877,1.3269776053940743,1.0759222535351585
2015-04-23,58.041666666666664,1005.8333333333334,280.3200174065834,278.4583333333333,3.375,1.6666666666666667,45,1003,278.343,256.0,3.0,1,79,1010,282.0,299.0,4.0,4,59.0,1006.0,280.57963725499997,278.0,3.0,1.5,11.55884440841605,1.7110044511583797,1.2891975010501915,9.618727958323372,0.4945353550468402,0.8681147322824311
2015-04-24,46.916666666666664,1010.2083333333334,278.02360748254165,307.75,3.4166666666666665,1.6666666666666667,39,1007,274.803,297.0,3.0,1,54,1014,281.626,325.0,4.0,2,47.0,1010.0,277.802,308.0,3.0,2.0,4.968742878948501,1.5597983890531362,2.2894334474737583,8.813280492726745,0.5036101551853351,0.4815434123430768
2015-04-25,44.375,1011.2916666666666,279.4518898466667,308.4583333333333,2.2083333333333335,1.8333333333333333,33,1006,273.703,278.0,1.0,1,54,1016,286.78700000000003,330.0,4.0,2,45.0,1012.5,277.66143901,307.5,2.0,2.0,7.026734661277595,2.835783254528984,4.567737745521561,14.708705398258306,0.7210600087592464,0.3806934938134405
2015-04-26,45.583333333333336,1005.0,282.70563386674996,169.75,1.4166666666666667,1.5,32,1003,276.847,10.0,1.0,1,63,1008,288.448,333.0,2.0,2,46.5,1005.0,281.5415201185,177.0,1.0,1.5,10.291054226922004,1.251086484342434,4.342450305375304,151.65758055280463,0.5036101551853349,0.5107539184552492
2015-04-27,48.083333333333336,1005.5,283.39323366758333,326.125,2.4166666666666665,1.5416666666666667,36,1004,277.94599999999997,318.0,2.0,1,65,1012,287.51,338.0,4.0,2,46.5,1005.0,283.15103658550004,325.0,2.0,2.0,9.677030925662683,1.8650096164805883,3.3368909524643184,6.292248509423917,0.6538625481582946,0.5089773777040515
2015-04-28,48.5,1007.7916666666666,285.9750387376666,341.7916666666667,3.2083333333333335,1.5833333333333333,32,1005,282.129,333.0,3.0,1,67,1012,291.774,356.0,4.0,4,48.0,1007.0,284.900741218,338.0,3.0,1.0,11.684251757405553,1.3824731042801448,3.5047798839318616,7.541071119090998,0.4148511169990534,0.8805466023105079
2015-04-29,43.833333333333336,1006.6666666666666,289.58968924666664,320.7083333333333,2.125,1.875,28,1003,283.302,304.0,1.0,1,65,1012,295.904,340.0,3.0,2,40.0,1007.0,288.4025181805,320.0,2.0,2.0,12.83225103661344,2.4077170617153674,4.665076976077532,10.880693578702749,0.4484272031464408,0.3378319623460881
2015-04-30,50.375,1006.5833333333334,287.66168271229157,138.33333333333334,2.2916666666666665,1.25,34,1004,281.921,54.0,1.0,1,78,1011,293.414,348.0,3.0,2,46.5,1007.0,287.0219986295,110.5,2.0,1.0,14.666769597794278,1.8395809226599316,3.898735775201836,104.86665100380397,0.5500329370901874,0.4423258684646915
2015-05-01,57.125,1012.75,285.3032962103334,78.25,1.25,1.0,41,1009,280.256,17.0,0.0,1,74,1016,290.83,130.0,3.0,1,56.0,1013.0,284.736,79.5,1.0,1.0,10.919915989484137,1.7003835884370284,3.8360186291347134,33.81567683782183,0.8469895538599198,0.0
2015-05-02,60.166666666666664,1014.0,286.65650394837496,154.54166666666666,0.7916666666666666,1.2916666666666667,39,1012,278.343,8.0,0.0,1,88,1018,294.241,339.0,2.0,2,57.0,1014.0,286.1477545495,158.5,1.0,1.0,15.5190392650494,1.4446302370292408,5.964318409149969,102.77158259171549,0.5882299658752715,0.4643056214875365
2015-05-03,50.541666666666664,1017.5833333333334,289.51494298783336,228.375,0.875,1.7083333333333333,24,1014,279.867,90.0,0.0,1,83,1026,297.877,339.0,2.0,2,52.0,1018.0,288.4021909105,262.0,1.0,2.0,19.203666241149087,2.483277404291923,6.017610564031265,70.46480003149274,0.5366968215490655,0.4643056214875365
2015-05-04,39.125,1022.625,292.64334573958337,224.25,1.7083333333333333,1.625,23,1018,283.039,205.0,1.0,1,66,1036,301.31,263.0,3.0,2,35.5,1021.5,292.130302901,218.0,1.0,2.0,14.106158075541828,4.632705097644255,6.545364385786616,17.961916233592913,0.9078961186825509,0.4945353550468402
2015-05-05,35.583333333333336,1021.4583333333334,297.15481379274996,267.7916666666667,2.0833333333333335,1.9583333333333333,26,1020,293.087,214.0,1.0,1,42,1024,301.403,351.0,3.0,4,36.0,1021.0,296.898,242.5,2.0,2.0,4.9599848059608345,1.1025333147551217,2.8277311795314977,48.53414680198985,0.880546602310508,0.750603621828092
2015-05-06,46.666666666666664,1023.9166666666666,291.62344466145834,109.875,1.0,1.875,33,1021,288.317,14.0,0.0,1,70,1033,298.073,359.0,2.0,4,47.0,1023.0,291.55955351499995,65.0,1.0,1.0,11.051919631278173,2.962323803847334,2.4790127099663866,121.45112185566671,0.5107539184552492,1.3929168644626095
2015-05-07,59.291666666666664,1022.0416666666666,292.2338168725,258.0833333333333,0.7916666666666666,1.2916666666666667,39,1019,285.191,161.0,0.0,1,88,1028,299.802,316.0,1.0,2,58.0,1022.0,290.15455686999996,292.0,1.0,1.0,16.225259873759015,2.136212956870487,5.1377921952164645,53.724673844613946,0.41485111699905336,0.4643056214875365
2015-05-08,49.875,1020.0416666666666,294.2868449255,188.45833333333334,1.25,1.9166666666666667,33,1018,285.119,147.0,1.0,1,77,1027,302.265,241.0,2.0,2,45.5,1020.0,294.00800000000004,183.5,1.0,2.0,13.228140294545335,1.8292114401439925,6.166480121418676,26.3784812937045,0.4423258684646913,0.28232985128664
2015-05-09,66.25,1023.6666666666666,292.2282163989167,142.5,1.5,1.7916666666666667,35,1019,285.507,82.0,1.0,1,95,1034,297.933,170.0,2.0,4,67.0,1023.5,292.75750000000005,149.0,1.5,1.0,15.905290342196372,2.94392028877594,4.223598479470485,24.457594179384817,0.5107539184552491,1.1025333147551268
2015-05-10,78.70833333333333,1022.5416666666666,294.01982735666667,192.04166666666666,1.6666666666666667,2.3333333333333335,57,1019,288.344910463,149.0,1.0,1,99,1026,300.969,218.0,3.0,4,81.0,1023.0,292.484608366,202.0,1.5,1.5,16.525288043708542,1.7440374613713137,4.946723133697919,23.066028411208254,0.761386987626881,1.4645571126562063
2015-05-11,72.625,1019.3333333333334,296.31412823704164,202.70833333333334,1.9583333333333333,1.9166666666666667,58,1016,293.113,179.0,1.0,1,83,1023,301.04400000000004,219.0,3.0,4,74.0,1020.0,295.36260630050003,206.5,2.0,1.5,8.9190197355695,1.7610932046210683,2.6424432844492998,11.979980281128665,0.5500329370901873,1.1764599317505433
2015-05-12,74.58333333333333,1011.6666666666666,296.0502782007083,216.375,2.3333333333333335,2.625,47,1007,291.995,170.0,1.0,1,93,1016,301.363,272.0,5.0,4,84.0,1011.5,294.192631902,215.5,2.0,4.0,18.349070979128665,2.713359327582656,3.784104889384928,32.6280920573721,1.307725096316589,1.5269321331121546
2015-05-13,42.458333333333336,1015.4166666666666,291.9082835795833,304.375,3.3333333333333335,1.9166666666666667,35,1008,288.907869056,272.0,3.0,1,48,1025,297.043098393,328.0,4.0,2,42.5,1015.5,291.84757845,304.0,3.0,2.0,4.211569640950944,4.500402558483609,2.2445412079453813,17.963277758418336,0.48154341234307674,0.2823298512866399
2015-05-14,40.125,1026.75,288.67693852708334,250.375,1.875,1.875,30,1021,284.202,7.0,1.0,1,46,1032,293.798,358.0,3.0,2,43.0,1027.0,287.082,310.0,2.0,2.0,5.6052188414788535,2.4361409254588797,3.334600519671714,135.5978108390686,0.8501917942185291,0.3378319623460881
2015-05-15,46.625,1025.5,288.90504333558334,227.04166666666666,1.3333333333333333,1.2916666666666667,33,1023,281.915,208.0,1.0,1,67,1028,295.202,262.0,2.0,2,43.0,1026.0,290.168,219.0,1.0,1.0,13.16719408226369,1.351327849384393,5.075244459105654,17.49901653551265,0.4815434123430768,0.4643056214875365
